Created 2018/1/22 08:46 by Windographer 4.0.19

Latitude = N 0.000000
Longitude = E 0.000000
Elevation = 0 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	Speed 85 m [m/s]	Speed 85 m SD [m/s]	Speed 85 m Max [m/s]	Speed 85 m Min [m/s]	Speed 75 m [m/s]	Speed 75 m SD [m/s]	Speed 75 m Max [m/s]	Speed 75 m Min [m/s]	Speed 50 m [m/s]	Speed 50 m SD [m/s]	Speed 50 m Max [m/s]	Speed 50 m Min [m/s]	Direction 85 m [°] [°] [°]	Direction 85 m SD [°] [°] [°]	Direction 85 m Max [°] [°] [°]	Direction 85 m Min [°] [°] [°]	Direction 10 m [°] [°] [°]	Direction 10 m SD [°] [°] [°]	Direction 10 m Max [°] [°] [°]	Direction 10 m Min [°] [°] [°]	Temperature 10 m [°C]	Temperature 10 m SD [°C]	Temperature 10 m Max [°C]	Temperature 10 m Min [°C]	Pressure 7 m [kPa]	Pressure 7 m SD [kPa]	Pressure 7 m Max [kPa]	Pressure 7 m Min [kPa]	iPack Voltmtr V 7 m [°C]	iPack Voltmtr V 7 m SD [°C]	iPack Voltmtr V 7 m Max [°C]	iPack Voltmtr V 7 m Min [°C]	Speed 30 m [m/s]	Speed 30 m SD [m/s]	Speed 30 m Max [m/s]	Speed 30 m Min [m/s]	Speed 10 m [m/s]	Speed 10 m SD [m/s]	Speed 10 m Max [m/s]	Speed 10 m Min [m/s]	Custom [unit]	Custom SD [unit]	Custom Max [unit]	Custom Min [unit]	
2017-05-19 04:00	4.417	0.422	6.300	2.500	4.267	0.418	7.200	2.500	3.800	0.430	5.600	2.600					233.1	4.9	0.0	0.0	19.7	0.1	20.1	19.3	83.8	0.0	83.8	83.8	13.300	0.0000	13.400	13.300	3.700	0.389	4.800	2.600	3.733	0.418	5.600	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-19 05:00	3.350	0.370	4.800	1.800	3.350	0.400	4.800	1.800	2.900	0.412	4.100	1.100					234.1	5.7	0.0	0.0	19.8	0.1	20.1	19.6	83.8	0.0	83.9	83.8	13.300	0.0000	13.400	13.300	2.700	0.551	4.800	0.300	2.533	0.539	4.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 06:00	2.550	0.385	3.300	1.100	2.633	0.389	4.100	1.100	2.600	0.404	3.300	1.100					213.8	5.1	0.0	0.0	20.1	0.1	20.4	19.8	83.9	0.0	83.9	83.8	13.800	0.0577	14.100	13.400	2.183	0.513	3.400	0.300	1.900	0.480	3.300	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 07:00	1.017	0.508	3.300	0.300	1.183	0.526	3.300	0.300	1.067	0.483	3.300	0.300					206.3	22.6	0.0	0.0	21.1	0.1	21.9	20.4	83.9	0.0	84.0	83.9	14.000	0.0000	14.100	14.000	0.733	0.510	3.400	0.300	1.067	0.537	2.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 08:00	1.117	0.599	4.100	0.300	1.183	0.627	4.100	0.300	1.017	0.645	4.100	0.300					141.2	56.3	0.0	0.0	22.6	0.2	24.0	21.9	84.0	0.0	84.0	84.0	14.000	0.0000	14.000	13.900	0.800	0.561	3.400	0.300	0.817	0.500	3.300	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 09:00	2.217	0.847	4.800	0.300	2.300	0.890	5.600	0.300	2.283	0.921	5.600	0.300					173.4	47.1	0.0	0.0	23.2	0.3	24.9	22.5	84.1	0.0	84.1	84.0	13.900	0.0408	14.000	13.700	2.150	1.041	6.400	0.300	2.167	0.981	6.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 10:00	1.567	0.994	6.300	0.300	1.583	1.026	5.600	0.300	1.550	1.071	5.600	0.300					51.2	82.0	0.0	0.0	25.8	0.3	27.0	24.0	84.1	0.0	84.1	84.0	13.900	0.0000	13.900	13.900	1.567	1.059	5.600	0.300	1.467	0.872	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 11:00	2.350	1.177	7.200	0.300	2.333	1.208	7.200	0.300	2.233	1.173	7.800	0.300					211.3	60.9	0.0	0.0	25.8	0.2	27.0	24.9	84.1	0.0	84.1	84.0	13.817	0.0000	13.900	13.800	2.283	1.342	8.500	0.300	2.017	1.135	7.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 12:00	3.633	1.513	12.900	0.300	3.700	1.465	12.400	0.300	3.483	1.372	10.900	0.300					48.8	25.3	0.0	0.0	24.8	0.3	25.5	24.0	84.0	0.0	84.0	83.9	13.900	0.0000	13.900	13.800	3.600	1.371	11.900	0.300	3.767	1.270	10.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 13:00	3.483	1.042	8.500	0.300	3.483	1.006	8.500	0.300	3.350	1.080	8.500	0.300					272.4	25.5	0.0	0.0	24.3	0.2	25.2	23.7	83.9	0.0	84.0	83.9	13.900	0.0000	13.900	13.900	3.417	1.086	8.500	0.300	3.583	1.197	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 14:00	6.517	1.725	18.100	0.300	6.750	1.735	17.400	0.300	6.817	1.704	16.600	0.300					42.3	29.5	0.0	0.0	23.2	0.3	24.9	22.2	83.9	0.0	83.9	83.8	13.933	0.0000	14.000	13.900	6.817	1.741	16.700	0.300	6.600	1.834	15.300	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 15:00	3.883	1.249	11.900	1.100	3.917	1.256	11.900	1.100	3.600	1.347	12.300	1.100					313.2	21.7	0.0	0.0	23.3	0.1	24.0	21.9	83.8	0.0	83.8	83.8	14.000	0.0000	14.000	14.000	3.617	1.422	12.400	1.100	3.483	1.345	12.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 16:00	6.167	2.228	19.700	0.300	6.300	2.244	20.600	0.300	6.500	2.386	23.300	1.100					186.8	33.6	0.0	0.0	22.3	0.5	23.7	19.8	83.8	0.0	83.9	83.7	14.000	0.0000	14.000	14.000	6.683	2.379	23.400	1.100	6.867	2.510	24.400	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-19 17:00	7.300	0.975	12.400	3.300	7.217	1.009	12.400	3.300	6.917	1.111	12.300	3.300					48.0	9.5	0.0	0.0	22.3	0.2	23.4	21.9	83.8	0.0	83.8	83.7	14.000	0.0000	14.000	14.000	6.900	1.157	12.400	3.400	6.933	1.224	12.900	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 18:00	6.583	0.769	9.200	3.300	6.367	0.807	9.200	3.300	5.650	0.866	9.200	1.800					65.8	13.5	0.0	0.0	22.8	0.2	23.4	21.9	83.8	0.0	83.8	83.8	14.000	0.0000	14.000	14.000	5.200	1.038	10.000	1.100	4.900	0.940	7.800	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-19 19:00	7.883	1.050	11.900	2.500	7.783	1.098	11.900	3.300	6.717	1.308	10.900	1.100					142.6	28.1	0.0	0.0	21.6	0.1	22.8	21.0	83.8	0.0	83.8	83.8	13.800	0.0000	14.000	13.700	5.850	1.370	11.900	0.300	4.417	1.545	12.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 20:00	5.883	0.774	8.500	2.500	5.933	0.774	8.500	2.500	5.483	0.867	8.500	1.800					144.6	20.9	0.0	0.0	20.8	0.1	21.3	20.4	83.8	0.0	83.8	83.8	13.617	0.0000	13.700	13.500	5.100	0.990	8.500	1.100	4.033	1.245	7.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 21:00	6.750	1.045	10.000	1.800	6.783	1.165	10.000	1.800	6.000	1.266	10.900	1.100					157.3	30.4	0.0	0.0	20.1	0.1	20.4	19.6	83.8	0.0	83.9	83.8	13.500	0.0000	13.600	13.500	5.233	1.340	10.000	0.300	4.117	1.419	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 22:00	7.017	1.436	12.400	1.800	7.017	1.484	12.400	1.800	6.267	1.697	11.800	0.300					157.3	39.1	0.0	0.0	20.2	0.2	21.0	19.0	83.9	0.0	83.9	83.8	13.500	0.0000	13.500	13.500	5.800	1.838	12.400	0.300	4.950	1.956	12.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-19 23:00	4.817	1.272	9.200	0.300	4.817	1.291	9.200	0.300	4.400	1.242	10.000	0.300					126.7	24.8	0.0	0.0	19.3	0.3	20.4	18.4	83.9	0.0	83.9	83.8	13.450	0.0000	13.500	13.400	4.250	1.200	10.900	0.300	3.800	1.046	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 00:00	4.333	0.678	7.200	1.800	4.300	0.665	7.200	1.800	3.717	0.696	7.200	1.100					162.1	24.2	0.0	0.0	18.9	0.2	19.6	18.1	83.9	0.0	83.9	83.8	13.400	0.0000	13.400	13.400	3.283	0.686	6.400	0.300	2.700	0.736	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 01:00	4.667	0.623	6.300	2.500	4.533	0.673	6.300	1.800	3.967	0.742	6.300	1.100					173.9	22.2	0.0	0.0	18.5	0.1	19.3	18.1	83.9	0.0	83.9	83.8	13.400	0.0000	13.400	13.400	3.550	0.742	5.600	1.100	3.133	0.814	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 02:00	5.333	0.464	7.200	3.300	5.350	0.518	7.200	2.500	4.750	0.681	7.200	1.100					169.0	17.4	0.0	0.0	17.9	0.1	18.1	17.6	83.8	0.0	83.9	83.8	13.400	0.0000	13.400	13.400	4.150	0.803	6.400	1.100	3.450	0.891	6.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 03:00	3.467	0.513	5.600	1.100	3.417	0.473	5.600	1.100	3.183	0.464	5.600	1.100					165.8	23.0	0.0	0.0	18.0	0.1	18.4	17.6	83.9	0.0	83.9	83.8	13.400	0.0000	13.400	13.400	3.067	0.552	5.600	0.300	2.750	0.648	4.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 04:00	3.317	0.623	5.600	1.800	3.250	0.657	5.600	1.100	2.900	0.746	5.600	0.300					170.9	21.2	0.0	0.0	17.8	0.1	18.4	17.0	83.9	0.0	83.9	83.8	13.400	0.0000	13.400	13.400	2.650	0.751	5.600	0.300	2.400	0.788	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 05:00	2.950	0.404	4.800	1.800	2.867	0.422	4.800	1.800	2.567	0.418	3.300	1.100					160.2	26.4	0.0	0.0	17.3	0.1	17.9	17.0	83.9	0.0	83.9	83.8	13.300	0.0000	13.400	13.300	2.433	0.492	4.100	0.300	2.150	0.572	4.100	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 06:00	2.400	0.422	3.300	1.100	2.233	0.389	3.300	1.100	2.083	0.476	3.300	0.300					161.4	28.5	0.0	0.0	17.4	0.1	17.9	17.3	83.9	0.0	84.0	83.8	13.400	0.0000	13.700	13.300	2.133	0.545	4.100	0.300	2.167	0.636	4.100	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 07:00	1.167	0.539	2.500	0.300	1.033	0.606	2.500	0.300	0.650	0.493	3.300	0.300					90.1	42.6	0.0	0.0	19.1	0.2	20.4	17.9	84.0	0.0	84.1	84.0	14.017	0.0577	14.100	13.700	0.617	0.507	3.400	0.300	0.950	0.552	4.100	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 08:00	1.433	0.763	4.100	0.300	1.450	0.808	4.100	0.300	1.217	0.804	4.100	0.300					110.6	61.9	0.0	0.0	20.9	0.2	22.2	19.8	84.1	0.0	84.1	84.0	14.000	0.0000	14.100	14.000	1.150	0.822	4.100	0.300	1.167	0.777	4.100	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 09:00	2.450	0.971	7.200	0.300	2.417	1.002	7.200	0.300	2.317	1.092	7.200	0.300					183.6	53.8	0.0	0.0	21.7	0.3	22.8	21.0	84.1	0.0	84.2	84.0	13.917	0.0408	14.000	13.600	2.467	1.092	7.200	0.300	2.517	1.152	7.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 10:00	3.333	1.415	10.000	0.300	3.450	1.405	10.000	0.300	3.400	1.428	10.000	0.300					203.8	44.0	0.0	0.0	23.1	0.3	24.0	22.2	84.1	0.0	84.1	84.0	13.900	0.0000	13.900	13.900	3.333	1.403	9.200	0.300	2.950	1.263	7.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 11:00	4.883	1.673	10.000	0.300	4.767	1.690	10.900	0.300	4.550	1.727	10.000	0.300					179.4	49.0	0.0	0.0	23.7	0.3	25.5	22.5	84.1	0.0	84.1	84.0	13.900	0.0000	13.900	13.900	4.467	1.825	10.000	0.300	4.017	1.856	10.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 12:00	5.267	1.339	11.900	0.300	5.233	1.421	11.900	0.300	5.017	1.617	12.900	0.300					176.1	34.0	0.0	0.0	24.2	0.2	24.9	23.7	84.0	0.0	84.0	83.9	13.900	0.0000	13.900	13.900	4.900	1.736	11.900	0.300	4.533	1.892	11.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 13:00	4.950	1.750	11.900	0.300	5.033	1.719	10.900	0.300	4.767	1.620	10.000	0.300					168.2	55.2	0.0	0.0	25.0	0.3	26.1	24.0	84.0	0.0	84.0	83.9	13.900	0.0000	13.900	13.900	4.600	1.728	12.400	0.300	4.017	1.665	10.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 14:00	5.517	1.714	11.900	0.300	5.433	1.714	12.400	0.300	4.767	1.653	11.800	0.300					167.0	51.8	0.0	0.0	24.3	0.2	24.9	23.7	83.9	0.0	84.0	83.8	13.900	0.0000	13.900	13.900	4.350	1.726	11.900	0.300	3.700	1.882	12.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 15:00	8.517	1.415	14.000	0.300	8.550	1.504	14.000	0.300	8.250	1.573	14.600	0.300					183.2	33.9	0.0	0.0	24.2	0.3	26.1	23.4	83.8	0.0	83.9	83.8	13.900	0.0000	13.900	13.900	8.317	1.599	14.700	0.300	8.000	1.934	15.300	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 16:00	8.767	1.271	14.600	2.500	8.833	1.407	15.900	1.800	8.333	1.491	12.900	1.100					184.0	19.6	0.0	0.0	23.2	0.1	24.3	22.5	83.8	0.0	83.8	83.7	13.917	0.0000	14.000	13.900	8.450	1.537	14.700	2.600	8.417	1.821	14.700	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-20 17:00	9.583	1.041	14.600	4.800	9.733	1.092	14.600	4.800	9.550	1.288	14.600	3.300					180.9	17.9	0.0	0.0	22.3	0.2	22.8	21.6	83.7	0.0	83.8	83.7	14.000	0.0000	14.000	13.900	9.483	1.321	14.100	4.100	9.267	1.591	14.700	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-20 18:00	7.050	1.229	11.900	0.300	7.017	1.389	12.400	0.300	6.017	1.544	11.800	0.300					176.1	43.0	0.0	0.0	21.3	0.1	21.9	21.0	83.8	0.0	83.8	83.7	14.000	0.0000	14.000	14.000	5.633	1.489	11.900	0.300	4.683	1.650	12.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 19:00	5.133	0.941	9.200	0.300	5.100	0.986	9.200	0.300	4.333	1.076	9.200	0.300					174.6	35.3	0.0	0.0	20.2	0.1	21.3	19.3	83.8	0.0	83.8	83.7	13.800	0.0000	14.000	13.700	4.017	1.173	8.500	0.300	3.500	1.324	7.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 20:00	5.417	0.896	10.000	2.500	5.417	0.964	10.000	1.800	4.583	1.091	8.500	0.300					164.7	25.9	0.0	0.0	18.7	0.1	19.3	18.1	83.8	0.0	83.8	83.7	13.617	0.0000	13.700	13.500	4.000	1.180	9.200	0.300	3.283	1.180	9.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 21:00	5.900	1.216	10.000	2.500	5.850	1.310	10.000	2.500	5.183	1.297	10.900	1.100					168.3	34.0	0.0	0.0	17.7	0.1	18.1	17.0	83.8	0.0	83.8	83.8	13.500	0.0000	13.500	13.500	4.567	1.335	10.000	0.300	4.000	1.452	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 22:00	6.850	1.014	10.900	2.500	6.767	1.081	10.900	2.500	6.067	1.176	10.900	1.800					170.6	26.0	0.0	0.0	17.3	0.1	17.6	16.7	83.8	0.0	83.8	83.7	13.483	0.0000	13.500	13.400	5.683	1.270	10.900	1.100	5.067	1.320	10.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-20 23:00	3.733	0.775	6.300	1.100	3.733	0.753	6.300	1.100	3.300	0.751	6.300	0.300					86.2	14.8	0.0	0.0	16.4	0.1	17.0	15.9	83.8	0.0	83.8	83.8	13.400	0.0000	13.500	13.400	3.183	0.829	6.400	0.300	3.133	0.672	6.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 00:00	3.767	0.596	6.300	1.800	4.033	0.616	6.300	1.800	4.367	0.524	6.300	2.600					77.7	7.1	0.0	0.0	15.8	0.1	15.9	15.6	83.8	0.0	83.8	83.8	13.400	0.0000	13.400	13.400	4.683	0.539	7.200	1.800	4.467	0.676	7.200	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-21 01:00	3.650	0.572	6.300	1.800	3.667	0.616	7.200	1.100	3.217	0.651	5.600	1.100					114.5	14.9	0.0	0.0	16.0	0.1	16.5	15.6	83.8	0.0	83.8	83.7	13.400	0.0000	13.400	13.400	3.217	0.708	5.600	0.300	3.000	0.696	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 02:00	4.000	0.599	6.300	1.800	3.933	0.631	6.300	1.100	3.117	0.681	5.600	0.300					147.4	22.9	0.0	0.0	16.2	0.2	16.7	15.3	83.7	0.0	83.8	83.7	13.400	0.0000	13.400	13.400	2.600	0.775	5.600	0.300	2.233	0.760	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 03:00	2.933	0.460	4.800	1.100	2.983	0.480	4.800	1.800	2.567	0.537	4.800	1.100					109.1	8.4	0.0	0.0	15.7	0.1	16.5	15.3	83.7	0.0	83.8	83.7	13.400	0.0000	13.400	13.400	2.617	0.469	4.800	1.100	2.717	0.453	4.100	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 04:00	2.317	0.385	3.300	1.100	2.367	0.370	3.300	1.100	2.083	0.436	3.300	0.300					111.6	8.8	0.0	0.0	15.5	0.1	15.9	15.1	83.7	0.0	83.8	83.7	13.333	0.0000	13.400	13.400	2.100	0.473	4.100	0.300	2.283	0.453	4.100	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-21 05:00	2.700	0.370	4.100	1.800	2.533	0.354	4.100	1.100	2.067	0.440	3.300	0.300					146.6	12.7	0.0	0.0	16.0	0.1	16.5	15.6	83.8	0.0	83.8	83.7	13.300	0.0000	13.400	13.300	1.983	0.505	3.400	0.300	2.100	0.498	3.300	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 06:00	3.033	0.337	4.100	1.800	2.733	0.400	4.100	1.100	1.450	0.385	3.300	0.300					157.2	28.7	0.0	0.0	16.7	0.1	17.3	16.5	83.8	0.0	83.8	83.8	13.583	0.0577	14.200	13.300	0.900	0.379	2.600	0.300	1.050	0.465	2.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 07:00	1.633	0.570	3.300	0.300	1.367	0.599	3.300	0.300	0.717	0.460	2.600	0.300					170.1	53.6	0.0	0.0	18.3	0.2	19.6	17.3	83.9	0.0	84.0	83.8	14.100	0.0000	14.200	14.100	0.550	0.346	2.600	0.300	0.567	0.387	2.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 08:00	2.117	0.652	4.100	0.300	2.067	0.707	4.800	0.300	1.800	0.859	4.800	0.300					197.8	19.2	0.0	0.0	18.4	0.2	19.3	17.9	83.9	0.0	84.0	83.9	14.000	0.0000	14.100	14.000	2.017	0.934	4.800	0.300	2.350	0.859	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 09:00	3.500	0.921	7.200	1.100	3.467	0.942	7.200	1.100	3.183	1.080	6.300	0.300					195.0	21.4	0.0	0.0	19.2	0.2	20.4	18.7	83.9	0.0	84.0	83.9	14.000	0.0408	14.000	13.800	3.383	1.105	7.200	0.300	3.550	1.174	7.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 10:00	4.267	1.021	7.800	0.300	4.267	1.095	7.800	0.300	4.100	1.187	8.500	0.300					188.5	22.5	0.0	0.0	20.5	0.3	21.9	19.6	83.9	0.0	84.0	83.9	14.000	0.0000	14.000	14.000	4.283	1.197	8.500	0.300	4.317	1.324	7.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 11:00	3.583	1.053	8.500	0.300	3.550	1.134	7.800	0.300	3.500	1.259	11.800	0.300					202.3	27.0	0.0	0.0	21.7	0.3	23.4	20.4	83.9	0.0	84.0	83.9	14.000	0.0000	14.000	13.900	3.683	1.223	10.000	0.300	4.000	1.308	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 12:00	4.067	1.455	10.000	0.300	4.050	1.494	10.900	0.300	3.817	1.590	10.900	0.300					209.8	31.7	0.0	0.0	23.0	0.5	24.9	21.9	83.9	0.0	83.9	83.8	13.900	0.0000	14.000	13.900	3.917	1.613	10.000	0.300	3.767	1.582	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 13:00	5.833	1.524	12.400	0.300	5.917	1.555	11.900	0.300	5.917	1.661	14.000	0.300					185.3	24.2	0.0	0.0	23.2	0.4	24.3	22.2	83.8	0.0	83.8	83.7	13.900	0.0000	13.900	13.900	6.083	1.803	12.400	0.300	5.883	1.925	11.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 14:00	6.267	1.309	10.900	1.800	6.283	1.377	11.900	1.800	6.017	1.455	12.300	0.300					184.4	22.6	0.0	0.0	23.0	0.2	23.7	22.5	83.7	0.0	83.8	83.6	13.900	0.0000	13.900	13.900	6.033	1.553	12.900	1.100	5.833	1.783	12.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 15:00	6.033	1.282	9.200	0.300	6.033	1.341	10.000	0.300	5.717	1.527	10.000	0.300					181.5	31.9	0.0	0.0	22.9	0.1	23.7	22.5	83.6	0.0	83.7	83.5	13.967	0.0000	14.000	13.900	5.767	1.496	10.900	0.300	5.233	1.730	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 16:00	7.367	1.032	12.400	4.100	7.383	1.050	12.400	3.300	7.133	1.125	12.300	2.600					182.3	17.0	0.0	0.0	22.5	0.1	22.8	21.9	83.6	0.0	83.6	83.5	14.000	0.0000	14.000	14.000	7.050	1.169	11.900	2.600	6.833	1.343	12.400	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-21 17:00	7.733	0.835	10.900	4.800	7.917	0.851	10.900	4.800	7.600	0.987	11.800	3.300					180.3	18.5	0.0	0.0	21.4	0.1	22.2	20.7	83.5	0.0	83.6	83.5	14.000	0.0000	14.100	14.000	7.383	1.072	11.900	3.400	7.217	1.372	12.400	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-21 18:00	7.033	0.836	10.000	4.100	7.167	0.825	10.000	4.100	7.050	0.885	10.000	4.100					182.0	12.8	0.0	0.0	20.0	0.1	20.7	19.3	83.5	0.0	83.6	83.5	13.817	0.0000	14.000	13.700	7.033	0.925	10.000	3.400	6.900	1.090	10.900	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-21 19:00	4.400	0.661	7.200	2.500	4.433	0.688	7.200	1.800	4.083	0.736	7.200	1.800					178.9	15.3	0.0	0.0	18.9	0.1	19.3	18.4	83.6	0.0	83.6	83.5	13.633	0.0000	13.700	13.500	3.917	0.801	7.200	0.300	3.733	0.943	7.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 20:00	5.883	1.568	11.900	1.100	5.883	1.552	11.900	1.100	5.583	1.553	12.900	1.100					346.2	20.2	0.0	0.0	17.3	0.3	18.7	15.9	83.6	0.0	83.7	83.6	13.500	0.0000	13.600	13.500	5.417	1.543	12.400	1.100	5.300	1.503	12.400	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-21 21:00	3.500	0.736	7.200	0.300	3.733	0.729	7.200	0.300	3.783	0.786	7.200	0.300					12.0	14.2	0.0	0.0	15.8	0.1	16.2	15.3	83.6	0.0	83.7	83.6	13.500	0.0000	13.500	13.400	3.800	0.821	7.200	0.300	4.067	0.902	7.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 22:00	2.483	0.709	6.300	0.300	2.467	0.676	6.300	0.300	1.967	0.745	6.300	0.300					269.8	27.6	0.0	0.0	16.0	0.1	16.5	15.3	83.7	0.0	83.7	83.6	13.433	0.0000	13.500	13.400	2.067	0.714	5.600	0.300	2.233	0.765	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-21 23:00	6.133	0.799	10.000	3.300	6.000	0.812	9.200	3.300	5.500	0.855	8.500	2.600					176.0	18.7	0.0	0.0	16.0	0.1	16.5	15.6	83.7	0.0	83.7	83.6	13.400	0.0000	13.400	13.400	5.017	0.810	8.500	2.600	4.383	0.982	8.500	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-22 00:00	6.533	0.579	8.500	4.100	6.383	0.563	7.800	4.100	5.900	0.604	7.800	4.100					199.9	9.2	0.0	0.0	15.1	0.1	15.6	14.8	83.6	0.0	83.6	83.6	13.400	0.0000	13.400	13.400	5.450	0.608	7.200	2.600	4.950	0.681	7.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-22 01:00	6.083	0.507	7.800	4.100	5.900	0.524	7.200	4.100	5.083	0.510	7.200	2.600					198.4	8.4	0.0	0.0	14.6	0.1	15.1	14.5	83.6	0.0	83.6	83.5	13.400	0.0000	13.400	13.400	4.583	0.531	6.400	2.600	4.150	0.539	5.600	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-22 02:00	5.867	0.488	7.800	4.100	5.850	0.503	7.800	4.100	5.250	0.558	7.200	3.300					166.7	18.8	0.0	0.0	15.1	0.1	15.3	14.8	83.5	0.0	83.5	83.5	13.400	0.0000	13.400	13.400	4.783	0.587	7.200	2.600	3.983	0.828	7.200	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-22 03:00	4.600	0.647	7.200	1.100	4.467	0.712	7.200	0.300	3.317	0.746	6.300	0.300					189.0	27.6	0.0	0.0	14.9	0.2	15.3	14.0	83.5	0.0	83.5	83.5	13.383	0.0000	13.400	13.400	2.850	0.718	5.600	0.300	2.600	0.837	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-22 04:00	10.200	1.905	18.100	0.300	10.300	1.898	17.400	1.100	10.383	2.036	18.100	0.300					337.3	16.9	0.0	0.0	10.3	0.4	14.0	8.9	83.5	0.0	83.5	83.4	13.300	0.0000	13.400	13.300	10.517	1.996	18.100	0.300	9.700	1.937	17.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-22 05:00	8.983	1.286	14.000	4.100	8.850	1.297	12.900	4.100	8.050	1.251	12.900	4.100					9.8	22.5	0.0	0.0	8.9	0.1	9.2	8.7	83.6	0.0	83.6	83.5	13.300	0.0000	13.300	13.300	7.883	1.331	12.400	4.100	7.383	1.264	12.400	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-22 06:00	9.667	1.106	12.900	4.800	9.383	1.111	14.000	5.600	8.533	1.021	12.900	4.800					7.7	33.5	0.0	0.0	8.3	0.1	8.7	7.9	83.6	0.0	83.7	83.5	13.300	0.0000	13.300	13.200	8.967	1.012	12.900	4.100	8.150	1.227	12.900	3.300	0.0000	0.0000	0.0000	0.0000
